Healthcheck for ppdspg02
Generated at 2026-01-07 04:31:20
================================================================================

## Total Connections

Username | Machine Name | Application Name | Total Connections Count
psp_entity_update_m042027 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_entity_update_m052023 | 0.00 | 641068.0 | 641068.0 | None | None | None | None
psp_entity_update_m052024 | 0.00 | 413625.0 | 413625.0 | None | None | None | None
psp_entity_update_m052025 | 0.00 | 218857.0 | 218857.0 | None | None | None | None
psp_entity_update_m052026 | 0.00 | 0.0 | 0.0 | None | None | None | None
psp_entity_update_m052027 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_entity_update_m062023 | 0.00 | 542230.0 | 542230.0 | None | None | None | None
psp_entity_update_m062024 | 0.00 | 421420.0 | 421420.0 | None | None | None | None
psp_entity_update_m062025 | 0.00 | 452125.0 | 452125.0 | None | None | None | None
psp_entity_update_m062026 | 0.00 | 246.0 | 246.0 | None | None | None | None
psp_entity_update_m062027 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_entity_update_m072023 | 0.00 | 575833.0 | 575833.0 | None | None | None | None
psp_entity_update_m072024 | 0.00 | 292962.0 | 292962.0 | None | None | None | None
psp_entity_update_m072025 | 0.00 | 342100.0 | 342100.0 | None | None | None | None
psp_entity_update_m072026 | 0.00 | 0.0 | 0.0 | None | None | None | None
psp_entity_update_m072027 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_entity_update_m082023 | 0.00 | 531551.0 | 531551.0 | None | None | None | None
psp_entity_update_m082024 | 0.00 | 232321.0 | 232321.0 | None | 2025-12-09 19:14:32.068593-08:00 | None | 27 days, 4:45:27.931407
psp_entity_update_m082025 | 0.00 | 360761.0 | 360761.0 | None | None | None | None
psp_entity_update_m082026 | 0.00 | 0.0 | 0.0 | None | None | None | None
psp_entity_update_m082027 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_entity_update_m092023 | 0.00 | 496843.0 | 496843.0 | None | None | None | None
psp_entity_update_m092024 | 0.00 | 159968.0 | 159968.0 | None | 2025-12-09 22:08:03.148313-08:00 | None | 27 days, 1:51:56.851687
psp_entity_update_m092025 | 0.00 | 185759.0 | 185759.0 | None | None | None | None
psp_entity_update_m092026 | 0.00 | 0.0 | 0.0 | None | None | None | None
psp_entity_update_m092027 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_entity_update_m102023 | 0.00 | 297384.0 | 297384.0 | None | None | None | None
psp_entity_update_m102024 | 0.00 | 141911.0 | 141911.0 | None | None | None | None
psp_entity_update_m102025 | 0.00 | 179733.0 | 179733.0 | None | None | None | None
psp_entity_update_m102026 | 0.00 | 29.0 | 29.0 | None | None | None | None
psp_entity_update_m102027 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_entity_update_m112022 | 3.00 | 7782389.0 | 7782389.0 | None | None | None | None
psp_entity_update_m112023 | 0.00 | 327302.0 | 327302.0 | None | None | None | None
psp_entity_update_m112024 | 0.00 | 143049.0 | 143049.0 | None | None | None | None
psp_entity_update_m112025 | 0.00 | 287073.0 | 287068.0 | None | None | None | None
psp_entity_update_m112026 | 0.00 | 460.0 | 460.0 | None | None | None | None
psp_entity_update_m112027 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_entity_update_m122022 | 0.00 | 580507.0 | 580507.0 | None | None | None | None
psp_entity_update_m122023 | 0.00 | 346060.0 | 346060.0 | None | None | None | None
psp_entity_update_m122024 | 0.00 | 138430.0 | 138430.0 | None | None | None | None
psp_entity_update_m122026 | 0.00 | 387.0 | 346.0 | None | None | None | None
psp_entity_update_m122027 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_entry_detail_record | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_entry_detail_record_p0 | 1.00 | 2066190.0 | 2028343.0 | None | None | None | None
psp_entry_detail_record_p1 | 1.00 | 2058480.0 | 2019764.0 | None | None | None | None
psp_entry_detail_record_p10 | 1.00 | 2110865.0 | 2072014.0 | None | None | None | None
psp_entry_detail_record_p11 | 1.00 | 2083954.0 | 2044985.0 | None | None | None | None
psp_entry_detail_record_p12 | 1.00 | 2035825.0 | 1997631.0 | None | None | None | None
psp_entry_detail_record_p13 | 1.00 | 2091142.0 | 2051597.0 | None | None | None | None
psp_entry_detail_record_p14 | 1.00 | 2107435.0 | 2068097.0 | None | None | None | None
psp_entry_detail_record_p15 | 1.00 | 2073110.0 | 2034918.0 | None | None | None | None
psp_entry_detail_record_p2 | 1.00 | 2074833.0 | 2035988.0 | None | None | None | None
psp_entry_detail_record_p3 | 1.00 | 2072105.0 | 2032612.0 | None | None | None | None
psp_entry_detail_record_p4 | 1.00 | 2114825.0 | 2075671.0 | None | None | None | None
psp_entry_detail_record_p5 | 1.00 | 2061232.0 | 2022644.0 | None | None | None | None
psp_entry_detail_record_p6 | 1.00 | 2101407.0 | 2062202.0 | None | None | None | None
psp_entry_detail_record_p7 | 1.00 | 2090862.0 | 2051534.0 | None | None | None | None
psp_entry_detail_record_p8 | 1.00 | 2129606.0 | 2090071.0 | None | None | None | None
psp_entry_detail_record_p9 | 1.00 | 2073185.0 | 2034522.0 | None | None | None | None
psp_event_detail_type | 0.00 | 184.0 | 184.0 | None | None | None | None
psp_event_log | 0.00 | 439548.0 | 439548.0 | None | None | None | None
psp_event_type | 0.00 | 236.0 | 236.0 | None | None | None | None
psp_evttp_srcsys_assoc | 0.00 | 40.0 | 40.0 | None | None | None | None
psp_fee | 0.00 | 3.0 | 3.0 | None | None | None | None
psp_financial_trans_state | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_financial_trans_state_p0 | 11.00 | 19545152.0 | 19542819.0 | None | None | None | None
psp_financial_trans_state_p1 | 11.00 | 19338878.0 | 19336463.0 | None | None | None | None
psp_financial_trans_state_p10 | 11.00 | 19691848.0 | 19689548.0 | None | None | None | None
psp_financial_trans_state_p11 | 11.00 | 19810956.0 | 19808695.0 | None | None | None | None
psp_financial_trans_state_p12 | 11.00 | 18928660.0 | 18926378.0 | None | None | None | None
psp_financial_trans_state_p13 | 11.00 | 19745134.0 | 19742899.0 | None | None | None | None
psp_financial_trans_state_p14 | 11.00 | 19777722.0 | 19775351.0 | None | None | None | None
psp_financial_trans_state_p15 | 11.00 | 19322056.0 | 19319795.0 | None | None | None | None
psp_financial_trans_state_p2 | 11.00 | 19730070.0 | 19727787.0 | None | None | None | None
psp_financial_trans_state_p3 | 11.00 | 19640392.0 | 19637991.0 | None | None | None | None
psp_financial_trans_state_p4 | 11.00 | 19876576.0 | 19874340.0 | None | None | None | None
psp_financial_trans_state_p5 | 11.00 | 19253692.0 | 19251350.0 | None | None | None | None
psp_financial_trans_state_p6 | 11.00 | 19826906.0 | 19824586.0 | None | None | None | None
psp_financial_trans_state_p7 | 11.00 | 19616244.0 | 19613931.0 | None | None | None | None
psp_financial_trans_state_p8 | 11.00 | 20046204.0 | 20043832.0 | None | None | None | None
psp_financial_trans_state_p9 | 11.00 | 19236466.0 | 19234128.0 | None | None | None | None
psp_financial_transaction | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_financial_transaction_p0 | 6.00 | 7630969.0 | 7149729.0 | None | None | None | None
psp_financial_transaction_p1 | 6.00 | 7568329.0 | 7101233.0 | None | None | None | None
psp_financial_transaction_p10 | 6.00 | 7724322.0 | 7259518.0 | None | None | None | None
psp_financial_transaction_p11 | 6.00 | 7740222.0 | 7260627.0 | None | None | None | None
psp_financial_transaction_p12 | 6.00 | 7397942.0 | 6928854.0 | None | None | None | None
psp_financial_transaction_p13 | 6.00 | 7733280.0 | 7265466.0 | None | None | None | None
psp_financial_transaction_p14 | 6.00 | 7741966.0 | 7281588.0 | None | None | None | None
psp_financial_transaction_p15 | 6.00 | 7561202.0 | 7102884.0 | None | None | None | None
psp_financial_transaction_p2 | 6.00 | 7715687.0 | 7255438.0 | None | None | None | None
psp_financial_transaction_p3 | 6.00 | 7679872.0 | 7206088.0 | None | None | None | None
psp_financial_transaction_p4 | 6.00 | 7760575.0 | 7287331.0 | None | None | None | None
psp_financial_transaction_p5 | 6.00 | 7543919.0 | 7079501.0 | None | None | None | None
psp_financial_transaction_p6 | 6.00 | 7748915.0 | 7283460.0 | None | None | None | None
psp_financial_transaction_p7 | 6.00 | 7673134.0 | 7199765.0 | None | None | None | None
psp_financial_transaction_p8 | 6.00 | 7853178.0 | 7373217.0 | None | None | None | None
psp_financial_transaction_p9 | 6.00 | 7542765.0 | 7091890.0 | None | None | None | None
psp_financial_txn_action | 0.00 | 319.0 | 319.0 | None | None | None | None
psp_fintxn_onholdreason_assoc | 0.00 | 785791.0 | 785791.0 | None | None | None | None
psp_forecast | 0.00 | 128.0 | 128.0 | None | None | None | None
psp_forecast_detail | 0.00 | 67.0 | 67.0 | None | None | None | None
psp_form_template | 0.00 | 158.0 | 158.0 | None | None | None | None
psp_fraud_address | 0.00 | 137654.0 | 137384.0 | None | None | None | None
psp_fraud_bank_account | 3.00 | 527468.0 | 527280.0 | None | None | None | None
psp_fraud_company | 0.00 | 278634.0 | 272555.0 | None | None | None | None
psp_fraud_contact | 0.00 | 141191.0 | 134977.0 | None | None | None | None
psp_fraud_event | 7.00 | 786904.0 | 782744.0 | None | None | None | None
psp_fraud_rule | 0.00 | 4.0 | 4.0 | None | None | None | None
psp_fraud_value | 0.00 | 180.0 | 180.0 | None | None | None | None
psp_fset_file | 0.00 | 40.0 | 40.0 | None | None | None | None
psp_fset_filing_detail | 0.00 | 12.0 | 12.0 | None | None | None | None
psp_funding_model | 0.00 | 3.0 | 3.0 | None | None | None | None
psp_gems_ledger_posting_rule | 0.00 | 34.0 | 34.0 | None | None | None | None
psp_gems_monthly_balance | 0.00 | 68.0 | 68.0 | None | None | None | None
psp_gems_upload_batch | 0.00 | 1269.0 | 1263.0 | None | None | None | None
psp_hcm401k_company_policy | 0.00 | 19621.0 | 19621.0 | None | None | None | None
psp_hcm401k_company_qbdt_pitem | 0.00 | 12374.0 | 12374.0 | None | None | None | None
psp_hcm401k_employee_deduction | 0.00 | 24705.0 | 24698.0 | None | None | None | None
psp_hcm401k_policy | 0.00 | 4.0 | 4.0 | None | None | None | None
psp_hours_worked_exception | 0.00 | 36.0 | 36.0 | None | None | None | None
psp_industry_type | 0.00 | 385.0 | 385.0 | None | None | None | None
psp_intuit_ba_bt_ft | 0.00 | 10.0 | 10.0 | None | None | None | None
psp_intuit_bank_acc_txn_type | 0.00 | 99.0 | 99.0 | None | None | None | None
psp_intuit_bank_account | 0.00 | 6.0 | 6.0 | None | None | None | None
psp_intuit_shipper_info | 0.00 | 1.0 | 1.0 | None | None | None | None
psp_iopsync_company | 0.00 | 10399.0 | 10399.0 | None | None | None | None
psp_law | 0.00 | 331.0 | 331.0 | None | None | None | None
psp_law_rate_range | 0.00 | 108.0 | 108.0 | None | None | None | None
psp_law_rate_value | 0.00 | 20.0 | 20.0 | None | None | None | None
psp_ledger_account | 0.00 | 24.0 | 24.0 | None | None | None | None
psp_ledger_account_action | 0.00 | 11.0 | 11.0 | None | None | None | None
psp_ledger_balance | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_ledger_balance_p0 | 1.00 | 2408500.0 | 2408500.0 | None | None | None | None
psp_ledger_balance_p1 | 1.00 | 2441536.0 | 2441536.0 | None | None | None | None
psp_ledger_balance_p2 | 1.00 | 2471191.0 | 2471191.0 | None | None | None | None
psp_ledger_balance_p3 | 1.00 | 2475289.0 | 2475289.0 | None | None | None | None
psp_ledger_balance_p5 | 1.00 | 2443569.0 | 2443569.0 | None | None | None | None
psp_ledger_balance_p6 | 1.00 | 2497817.0 | 2497817.0 | None | None | None | None
psp_ledger_balance_p7 | 1.00 | 2464395.0 | 2464395.0 | None | None | None | None
psp_ledger_operation | 5.00 | 14640146.0 | 14640146.0 | None | None | None | None
psp_ledger_operation_job | 0.00 | 1048.0 | 1048.0 | None | None | None | None
psp_liab_check_billing_assoc | 2.00 | 4820471.0 | 4820468.0 | None | 2025-12-12 23:47:25.012950-08:00 | None | 24 days, 0:12:34.987050
psp_liability_adjustment | 0.00 | 1043946.0 | 1043946.0 | None | None | None | None
psp_liability_check | 2.00 | 5241722.0 | 5241089.0 | None | None | None | None
psp_liability_check_line | 2.00 | 7018224.0 | 6979788.0 | None | None | None | None
psp_limit_rule | 0.00 | 6.0 | 6.0 | None | None | None | None
psp_limit_value | 0.00 | 135.0 | 135.0 | None | None | None | None
psp_manual_requirement | 0.00 | 35.0 | 35.0 | None | None | None | None
psp_message_log | 0.00 | 2677.0 | 2677.0 | None | None | None | None
psp_money_movement_transaction | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_money_movement_transaction_p0 | 12.00 | 15250880.0 | 14338334.0 | None | None | None | None
psp_money_movement_transaction_p1 | 12.00 | 14887401.0 | 14013012.0 | None | None | None | None
psp_money_movement_transaction_p2 | 12.00 | 15211474.0 | 14332543.0 | None | None | None | None
psp_money_movement_transaction_p3 | 12.00 | 15166418.0 | 14238231.0 | None | None | None | None
psp_money_movement_transaction_p4 | 12.00 | 14928145.0 | 14035292.0 | None | None | None | None
psp_money_movement_transaction_p5 | 12.00 | 15024014.0 | 14106771.0 | None | None | None | None
psp_money_movement_transaction_p6 | 12.00 | 15256182.0 | 14362903.0 | None | None | None | None
psp_money_movement_transaction_p7 | 12.00 | 14984891.0 | 14066419.0 | None | None | None | None
psp_offer | 0.00 | 48.0 | 48.0 | None | None | None | None
psp_offer_price | 0.00 | 33.0 | 33.0 | None | None | None | None
psp_offer_svcchg_assoc | 0.00 | 2170.0 | 2170.0 | None | None | None | None
psp_offering | 0.00 | 123.0 | 123.0 | None | None | None | None
psp_offering_svcchg | 0.00 | 2134.0 | 2134.0 | None | None | None | None
psp_offering_svcchg_grp | 0.00 | 2028.0 | 2028.0 | None | None | None | None
psp_offload_batch | 0.00 | 188324.0 | 188305.0 | None | None | None | None
psp_offload_group | 0.00 | 8.0 | 8.0 | None | None | None | None
psp_on_hold_reason | 0.00 | 750581.0 | 717884.0 | None | None | None | None
psp_outbox | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_outbox_12dec_25 | 0.00 | 60086.0 | 60086.0 | None | 2025-12-11 20:23:01.801188-08:00 | None | 25 days, 3:36:58.198812
psp_outbox_19thdec | 0.00 | 58456.0 | 58456.0 | None | 2025-12-18 21:29:44.186710-08:00 | None | 18 days, 2:30:15.813290
psp_outbox_25022025 | 1.00 | 845134.0 | 845134.0 | None | None | None | None
psp_outbox_5_dec_25 | 0.00 | 24990.0 | 24990.0 | None | None | None | None
psp_outbox_bkp_21052025 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_outbox_bkp_27022025 | 0.00 | 7616.0 | 7616.0 | None | None | None | None
psp_outbox_bkp_date | 0.00 | 109319.0 | 109319.0 | None | None | None | None
psp_outbox_p2025_12_25 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_outbox_p2025_12_26 | 0.00 | 161.0 | 161.0 | None | None | None | None
psp_outbox_p2025_12_27 | 0.00 | 51.0 | 51.0 | None | None | None | None
psp_outbox_p2025_12_28 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_outbox_p2025_12_29 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_outbox_p2025_12_30 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_outbox_p2025_12_31 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_outbox_p2026_01_01 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_outbox_p2026_01_03 | 0.00 | 138.0 | 138.0 | None | None | None | None
psp_outbox_p2026_01_04 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_ownership_type | 0.00 | 12.0 | 12.0 | None | None | None | None
psp_pay_item | 0.00 | 0.0 | 0.0 | None | None | None | None
psp_paycheck | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_paycheck_p0 | 0.00 | 67922.0 | 67441.0 | None | None | None | None
psp_paycheck_p1 | 0.00 | 54631.0 | 53904.0 | None | None | None | None
psp_paycheck_p10 | 0.00 | 54278.0 | 53754.0 | None | None | None | None
psp_paycheck_p11 | 0.00 | 56269.0 | 55457.0 | None | None | None | None
psp_paycheck_p12 | 0.00 | 54567.0 | 53907.0 | None | None | None | None
psp_paycheck_p13 | 0.00 | 50346.0 | 49395.0 | None | None | None | None
psp_paycheck_p14 | 0.00 | 54283.0 | 53200.0 | None | None | None | None
psp_paycheck_p15 | 0.00 | 49009.0 | 48214.0 | None | None | None | None
psp_paycheck_p2 | 0.00 | 53955.0 | 53396.0 | None | None | None | None
psp_paycheck_p3 | 0.00 | 49479.0 | 48382.0 | None | None | None | None
psp_paycheck_p4 | 0.00 | 68340.0 | 67405.0 | None | None | None | None
psp_paycheck_p5 | 0.00 | 101384.0 | 100718.0 | None | None | None | None
psp_paycheck_p6 | 0.00 | 49251.0 | 48429.0 | None | None | None | None
psp_paycheck_p7 | 0.00 | 52582.0 | 51609.0 | None | None | None | None
psp_paycheck_p8 | 0.00 | 51477.0 | 50804.0 | None | None | None | None
psp_paycheck_p9 | 0.00 | 49626.0 | 49125.0 | None | None | None | None
psp_paycheck_split | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_paycheck_split_p0 | 0.00 | 27541.0 | 27541.0 | None | None | None | None
psp_paycheck_split_p1 | 0.00 | 28046.0 | 28045.0 | None | None | None | None
psp_paycheck_split_p10 | 0.00 | 19373.0 | 19373.0 | None | None | None | None
psp_paycheck_split_p11 | 0.00 | 22669.0 | 22669.0 | None | None | None | None
psp_paycheck_split_p12 | 0.00 | 25005.0 | 25005.0 | None | None | None | None
psp_paycheck_split_p13 | 0.00 | 17150.0 | 17150.0 | None | None | None | None
psp_paycheck_split_p14 | 0.00 | 17757.0 | 17757.0 | None | None | None | None
psp_paycheck_split_p15 | 0.00 | 17963.0 | 17963.0 | None | None | None | None
psp_paycheck_split_p2 | 0.00 | 20091.0 | 20091.0 | None | None | None | None
psp_paycheck_split_p3 | 0.00 | 18404.0 | 18404.0 | None | None | None | None
psp_paycheck_split_p4 | 0.00 | 32576.0 | 32576.0 | None | None | None | None
psp_paycheck_split_p5 | 0.00 | 52728.0 | 52727.0 | None | None | None | None
psp_paycheck_split_p6 | 0.00 | 19394.0 | 19394.0 | None | None | None | None
psp_paycheck_split_p7 | 0.00 | 21950.0 | 21950.0 | None | None | None | None
psp_paycheck_split_p8 | 0.00 | 18199.0 | 18199.0 | None | None | None | None
psp_paycheck_split_p9 | 0.00 | 17281.0 | 17281.0 | None | None | None | None
psp_paycheck_usa_2012_old | 0.00 | 1750.0 | 1750.0 | None | None | None | None
psp_paycheck_usa_2013_old | 0.00 | 131.0 | 131.0 | None | None | None | None
psp_paycheck_usa_2014_old | 0.00 | 90.0 | 90.0 | None | None | None | None
psp_paycheck_usa_2015_old | 0.00 | 118.0 | 118.0 | None | None | None | None
psp_paycheck_usa_2016_old | 0.00 | 1743.0 | 1743.0 | None | None | None | None
psp_paycheck_usa_2017_old | 0.00 | 847.0 | 847.0 | None | None | None | None
psp_paycheck_usa_2018_old | 0.00 | 286.0 | 286.0 | None | None | None | None
psp_paycheck_usa_2019_old | 0.00 | 224.0 | 224.0 | None | None | None | None
psp_paycheck_usa_2020_old | 0.00 | 1246.0 | 1246.0 | None | None | None | None
psp_paycheck_usa_2021_old | 0.00 | 7197.0 | 7197.0 | None | None | None | None
psp_paycheck_usa_2022_old | 0.00 | 1804.0 | 1804.0 | None | None | None | None
psp_paycheck_usa_2023_old | 0.00 | 960.0 | 960.0 | None | None | None | None
psp_paycheck_usa_2024_old | 0.00 | 0.0 | 0.0 | None | None | None | None
psp_paycheck_usa_2025_old | 0.00 | 0.0 | 0.0 | None | None | None | None
psp_paycheck_usa_2026_old | 0.00 | 0.0 | 0.0 | None | None | None | None
psp_paycheck_usa_old | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_paycheck_usage | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_paycheck_usage_2012 | 0.00 | 1244.0 | 1244.0 | None | None | None | None
psp_paycheck_usage_2013 | 0.00 | 71.0 | 71.0 | None | None | None | None
psp_paycheck_usage_2014 | 0.00 | 84.0 | 84.0 | None | None | None | None
psp_paycheck_usage_2015 | 0.00 | 89.0 | 89.0 | None | None | None | None
psp_paycheck_usage_2016 | 0.00 | 1079.0 | 1079.0 | None | None | None | None
psp_paycheck_usage_2017 | 0.00 | 2420.0 | 2420.0 | None | None | None | None
psp_paycheck_usage_2018 | 0.00 | 426.0 | 426.0 | None | None | None | None
psp_paycheck_usage_2019 | 0.00 | 247.0 | 247.0 | None | None | None | None
psp_paycheck_usage_2020 | 0.00 | 1821.0 | 1821.0 | None | None | None | None
psp_paycheck_usage_2021 | 0.00 | 6371.0 | 6371.0 | None | None | None | None
psp_paycheck_usage_2022 | 0.00 | 1561.0 | 1561.0 | None | None | None | None
psp_paycheck_usage_2023 | 0.00 | 1376.0 | 1376.0 | None | None | None | None
psp_paycheck_usage_2024 | 0.00 | 624.0 | 624.0 | None | None | None | None
psp_paycheck_usage_2025 | 0.00 | 584.0 | 584.0 | None | None | None | None
psp_paycheck_usage_2026 | 0.00 | 9.0 | 9.0 | None | None | None | None
psp_paycheck_usage_2026_bkp | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_paycheck_usage_2027 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_paycheck_usage_2028 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_paycheck_usage_hist | 0.00 | 2999.0 | 2999.0 | None | None | None | None
psp_payee | 0.00 | 199110.0 | 198274.0 | None | None | None | None
psp_payee_bank_account | 0.00 | 155586.0 | 155566.0 | None | None | None | None
psp_payment_batch_assoc | 0.00 | 74850.0 | 74850.0 | None | None | None | None
psp_payment_method_requirement | 0.00 | 142.0 | 142.0 | None | None | None | None
psp_payment_requirement | 0.00 | 5.0 | 5.0 | None | None | None | None
psp_payment_template | 0.00 | 243.0 | 243.0 | None | None | None | None
psp_payment_template_agency_id | 0.00 | 5.0 | 5.0 | None | None | None | None
psp_payroll_fraud_batch | 0.00 | 163.0 | 163.0 | None | None | None | None
psp_payroll_frequency | 0.00 | 8.0 | 8.0 | None | None | None | None
psp_payroll_item | 0.00 | 18.0 | 18.0 | None | None | None | None
psp_payroll_item_taxable_to | 14.00 | 48625360.0 | 48623504.0 | None | None | None | None
psp_payroll_run | 5.00 | 5803839.0 | 5756018.0 | None | None | None | None
psp_payroll_run_action | 0.00 | 56.0 | 56.0 | None | None | None | None
psp_payroll_subtype | 0.00 | 25.0 | 25.0 | None | None | None | None
psp_paystub | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_paystub_p0 | 0.00 | 47111.0 | 47108.0 | None | None | None | None
psp_paystub_p1 | 0.00 | 45064.0 | 45062.0 | None | None | None | None
psp_paystub_p2 | 0.00 | 15651.0 | 15625.0 | None | None | None | None
psp_paystub_p3 | 0.00 | 21707.0 | 21703.0 | None | None | None | None
psp_pmt_template_bankaccount | 0.00 | 135.0 | 135.0 | None | None | None | None
psp_pmt_template_frequency | 0.00 | 338.0 | 338.0 | None | None | None | None
psp_pmt_template_paymentmethod | 0.00 | 153.0 | 153.0 | None | None | None | None
psp_posting_rule | 0.00 | 1015.0 | 1015.0 | None | None | None | None
psp_posting_rule_mar7 | 0.00 | 0.0 | 0.0 | None | None | None | None
psp_prior_payment_submission | 0.00 | 281.0 | 281.0 | None | None | None | None
psp_property_audit | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_property_audit_p0 | 19.00 | 39971436.0 | 39470560.0 | None | None | None | None
psp_property_audit_p1 | 19.00 | 39141952.0 | 38644763.0 | None | None | None | None
psp_property_audit_p2 | 19.00 | 40105660.0 | 39605420.0 | None | None | None | None
psp_property_audit_p3 | 19.00 | 40109896.0 | 39582054.0 | None | None | None | None
psp_property_audit_p4 | 19.00 | 39369720.0 | 38880057.0 | None | None | None | None
psp_property_audit_p5 | 19.00 | 39808448.0 | 39306451.0 | None | None | None | None
psp_property_audit_p6 | 19.00 | 40274152.0 | 39773546.0 | None | None | None | None
psp_property_audit_p7 | 19.00 | 39387296.0 | 38891436.0 | None | None | None | None
psp_pstub_address | 0.00 | 107074.0 | 107034.0 | None | None | None | None
psp_pstub_dditem | 0.00 | 46976.0 | 46973.0 | None | None | None | None
psp_pstub_employee_info | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_pstub_employee_info_p0 | 0.00 | 30332.0 | 30323.0 | None | None | None | None
psp_pstub_employee_info_p1 | 0.00 | 39308.0 | 39303.0 | None | None | None | None
psp_pstub_employee_info_p2 | 0.00 | 11989.0 | 11911.0 | None | None | None | None
psp_pstub_employee_info_p3 | 0.00 | 15103.0 | 15092.0 | None | None | None | None
psp_pstub_employee_preference | 0.00 | 25.0 | 25.0 | None | None | None | None
psp_pstub_employer_info | 0.00 | 10097.0 | 10047.0 | None | None | None | None
psp_pstub_msg | 0.00 | 54466.0 | 54463.0 | None | None | None | None
psp_pstub_paid_timeoff_item | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_pstub_paid_timeoff_item_p0 | 0.00 | 55884.0 | 55878.0 | None | None | None | None
psp_pstub_paid_timeoff_item_p1 | 0.00 | 51578.0 | 51574.0 | None | None | None | None
psp_pstub_paid_timeoff_item_p2 | 0.00 | 23246.0 | 23194.0 | None | None | None | None
psp_pstub_paid_timeoff_item_p3 | 0.00 | 35136.0 | 35128.0 | None | None | None | None
psp_pstub_pay_item | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_pstub_pay_item_p0 | 0.00 | 109784.0 | 109784.0 | None | None | None | None
psp_pstub_pay_item_p1 | 0.00 | 43638.0 | 43638.0 | None | None | None | None
psp_pstub_pay_item_p10 | 0.00 | 28365.0 | 28197.0 | None | None | None | None
psp_pstub_pay_item_p11 | 0.00 | 77855.0 | 77855.0 | None | None | None | None
psp_pstub_pay_item_p12 | 0.00 | 46803.0 | 46803.0 | None | None | None | None
psp_pstub_pay_item_p13 | 0.00 | 19795.0 | 19795.0 | None | None | None | None
psp_pstub_pay_item_p14 | 0.00 | 51697.0 | 51697.0 | None | None | None | None
psp_pstub_pay_item_p15 | 0.00 | 23135.0 | 23135.0 | None | None | None | None
psp_pstub_pay_item_p2 | 0.00 | 15806.0 | 15764.0 | None | None | None | None
psp_pstub_pay_item_p3 | 0.00 | 24855.0 | 24831.0 | None | None | None | None
psp_pstub_pay_item_p4 | 0.00 | 297002.0 | 297002.0 | None | None | None | None
psp_pstub_pay_item_p5 | 0.00 | 277328.0 | 277313.0 | None | None | None | None
psp_pstub_pay_item_p6 | 0.00 | 25363.0 | 25363.0 | None | None | None | None
psp_pstub_pay_item_p7 | 0.00 | 34840.0 | 34830.0 | None | None | None | None
psp_pstub_pay_item_p8 | 0.00 | 30297.0 | 30279.0 | None | None | None | None
psp_pstub_pay_item_p9 | 0.00 | 30639.0 | 30639.0 | None | None | None | None
psp_pstub_state_tax_info | 0.00 | 51.0 | 50.0 | None | None | None | None
psp_qbdt_employee_info | 0.00 | 1690442.0 | 1689049.0 | None | None | None | None
psp_qbdt_paycheck_info | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_qbdt_paycheck_info_p0 | 0.00 | 65780.0 | 65396.0 | None | None | None | None
psp_qbdt_paycheck_info_p1 | 0.00 | 51905.0 | 51279.0 | None | None | None | None
psp_qbdt_paycheck_info_p10 | 0.00 | 47596.0 | 47209.0 | None | None | None | None
psp_qbdt_paycheck_info_p11 | 0.00 | 54145.0 | 53457.0 | None | None | None | None
psp_qbdt_paycheck_info_p12 | 0.00 | 52421.0 | 51859.0 | None | None | None | None
psp_qbdt_paycheck_info_p13 | 0.00 | 48157.0 | 47378.0 | None | None | None | None
psp_qbdt_paycheck_info_p14 | 0.00 | 51890.0 | 50905.0 | None | None | None | None
