142127136,2
142127208,2
142127324,2
142127356,2
142127596,2
142128456,2
142265024,2
142265044,2
142265232,2
142265656,2
142265696,2
142265884,2
142266104,2
142266120,2
142266124,2
142266420,2
142397540,2
142397768,2
142397912,2
142398376,2
142398392,2
142398692,2
142398860,2
142398952,2
142399052,2
142399192,2
142399284,3
142399372,2
142457428,2
142512604,2
142512908,2
142513092,2
142513272,2
142513416,2
142514192,2
142624900,2
142624936,2
142625212,2
142626440,2
142626504,2
142626552,2
142738232,2
142738600,2
142740180,2
142871044,2
142871388,2
142871888,2
142872044,2
142872088,2
142872180,2
143000136,2
143000380,2
143000440,2
143000636,2
143071624,2
143072076,2
143089116,2
143367744,2
143407380,2
143407544,2
143407644,2
143407716,2
143407992,2
143408052,2
143408104,2
143408332,2
143408392,2
143409000,2
143409096,2
143409104,2
143409368,2
143409620,2
143510964,2
143511036,2
143511912,2
143512328,2
143512608,2
143515340,2
143516092,2
143516360,2
143516544,2
143517152,2
143517512,2
143518104,2
143623520,2
143624116,2
143624128,2
143624196,2
143624492,2
143624812,2
143728516,2
143728580,2
143729640,2
143836720,2
143836880,2
143837164,2
143960196,2
143960208,2
143960216,2
143960724,2
143960916,2
143961280,2
143961432,2
144026484,2
144079364,2
144079444,2
144080164,2
144080252,2
144080720,2
144080892,2
144081820,2
144181680,2
144181708,2
144182356,2
144182684,2
144182736,2
144283640,2
144283664,2
144283824,2
144283916,2
144284032,2
144284036,2
144284212,2
144284384,2
144284428,2
144284580,2
144284596,2
144284740,2
144284996,2
144285024,2
144378520,2
144378652,2
144378856,2
144378908,2
144379084,2
144379156,2
144379696,2
144379816,2
144379848,2
144460244,2
144460640,2
144461240,2
144461292,2
144461308,2
144461672,2
144557880,2
144557892,2
144671360,2
144671492,2
144671788,2
144671820,2
144671832,2
144671852,2
144672060,2
144672092,2
144672100,2
144672148,2
144753032,2
144787328,2
144787576,2
144787600,2
144787616,2
144787660,2
144787868,2
144788244,2
144788312,2
144788336,2
144788628,2
144788816,2
144788824,2
144788860,2
144788952,2
144900684,2
144901376,2
144901396,2
144901420,2
144901540,2
144901848,2
144901868,2
144902088,2
144902256,2
145006024,2
145006372,2
145006656,2
145006828,2
145006968,2
145007000,2
145007428,2
145007636,2
145007664,2
145007768,2
145105884,2
145106572,2
145106644,2
145106712,2
145106740,2
145107320,2
145193208,2
145193416,2
145193892,2
145194256,2
145194476,2
145194604,2
145194648,2
145194816,2
145306488,2
145306792,2
145307028,2
145307072,2
145307168,2
145440432,2
145440608,2
145441096,2
145564100,2
145565084,2
145565252,2
145565324,2
145565360,2
145565472,2
145565476,2
145566108,2
145566536,2
145681748,2
145681848,2
145682116,2
145682276,2
145682552,2
145682936,2
145683592,2
145683652,2
145793184,2
145793220,2
145794284,2
145794384,2
145901080,2
145901224,3
145901564,2
145901836,2
145901872,2
145902372,2
145902692,2
145902884,2
145902924,2
145997844,2
145998064,2
145998140,2
145998820,2
145998856,2
145999020,2
145999172,2
145999280,2
145999376,2
146114744,2
146114960,2
146115076,2
146115124,2
146115132,2
146115468,2
146115524,2
146115568,2
146407868,2
146408248,2
146408292,2
146409536,2
146409692,2
146409900,2
146410628,2
146410980,2
146411396,2
146411432,2
146552320,2
146552496,2
146553644,2
146553740,2
146553788,2
146553836,2
146553968,2
146554232,2
146554620,2
146554776,2
146694292,2
146694420,2
146695064,2
146695336,2
146695776,2
146695860,2
146827484,2
146827744,2
146828060,2
146828920,2
146829412,2
146829460,2
146966948,2
146967376,2
146967652,2
146967840,2
146968652,2
147139992,2
147140056,2
147140292,2
147140860,2
147343872,2
147343984,2
147344040,2
147344744,2
147344764,2
147667228,2
147678908,2
147681624,2
147683264,2
147689772,2
147699080,2
147707260,2
147744768,2
147744816,2
148240148,2
148308832,2
148309300,2
148310092,2
148310564,2
148311580,2
148311812,2
148311896,2
148312116,2
148312240,2
148312412,2
148932032,2
148932812,2
148933460,2
148933528,2
148988664,2
148988912,2
148988940,2
148989028,2
148989072,2
148989324,2
148989416,2
148989504,2
148989588,2
149026016,2
149026220,2
149026548,2
149026560,2
149026744,2
149026788,2
149026864,2
149026912,2
149027052,2
149027156,2
149027332,2
149027444,2
