Healthcheck for psppdarc
Generated at 2026-02-19 09:35:56
================================================================================

## Total Connections

Username | Machine Name | Application Name | Total Connections Count
psp_wc_paycheck | psp_wc_paycheck_pkey | Unused | Valid
psp_wc_paycheck_pending | psp_wc_paycheck_pending_pkey | Unused | Valid
psp_wc_paycheck_state | psp_wc_paycheck_state_pkey | Unused | Valid

## Top 10 Tables by Bloat

Table Name | Total Size (GB) | Bloat Size (GB) | Bloat Percentage
-----------------------------------------------------------------
psparc.psp_entity_update_m012025 | 0.00 | 0.00 | 50.00
psparc.psp_comp_adjust_submission | 0.00 | 0.00 | 50.00
psparc.psp_paycheck_p15 | 0.00 | 0.00 | 50.00
psparc.psp_company_event_email_param_p2 | 0.00 | 0.00 | 25.00
psparc.psp_entitlement_message_2016 | 0.00 | 0.00 | 50.00
psparc.psp_entitlement_message_2014 | 0.00 | 0.00 | 50.00
psparc.psp_entitlement_message_2012 | 0.00 | 0.00 | 50.00
psparc.psp_fee | 0.00 | 0.00 | 50.00
psparc.psp_entitlement_message_2017 | 0.00 | 0.00 | 50.00
psparc.psp_qbdt_paycheck_info_p1 | 0.00 | 0.00 | 50.00

## Replication Status

No replication data found.

## Tables with Dead Tuples > 500k

No dead tuples above threshold found.

## Vacuum Progress

No vacuum operations in progress.

## Tables Not Vacuumed in Last 15 Days

Table | Table Size | Live Tuples | Dead Tuples | Last Vacuum | Days Since Last Vacuum | Days Since Last Autovacuum | Table Size (GB)
------------------------------------------------------------------------------------------------------------------------------------
arch_purge_main_stats_list | 0.00 | -1.0 | -1.0 | None | None | None | None
as400_dropme | 0.00 | -1.0 | -1.0 | None | None | None | None
distinct_company_fk | 0.00 | -1.0 | -1.0 | None | None | None | None
gg_heartbeat | 0.00 | -1.0 | -1.0 | None | None | None | None
paycheck_backup_date | 0.00 | -1.0 | -1.0 | None | None | None | None
payroll_hist | 0.00 | -1.0 | -1.0 | None | None | None | None
plans | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_accounting_report_file | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_ach_transaction_code | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_achenrollment | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_achenrollment_detail | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_achenrollment_file | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_action_event | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_additional_filing_amount | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_address | 0.00 | 162.0 | 162.0 | None | None | None | None
psp_ade_law_map | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_agency | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_agency_check_batch | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_agency_id_requirement | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_agency_rate_request | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_annual_billing_batch | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_annual_billing_item | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_applied_database_patch | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_archive_record | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_assisted_bundle_bill | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_asst_bundle_bill_detail | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_asst_bundle_comp_usage | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_atfdata_extract_batch | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_atfdata_extract_file | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_atfpayments_to_process | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_atfpayrolls_to_process | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_auth_domain | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_auth_operation | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_auth_role | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_auth_user | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_auth_user_auth_role__assoc | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_authrole_operation_assoc | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_bank_account | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_bank_holiday | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_batch_job_audit_log | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_batch_job_parameter | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_batch_job_setup | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_batch_job_status | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_bill | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_bill_payment | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_bill_payment_split | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_billing_detail | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_bpcompany_service_info | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_cdcompany_service_info | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_check_print_batch | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_check_print_paycheck | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_check_print_signature | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_collection_stage | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_comp_adjust_submission | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_comp_pmt_template_agencyid | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_comp_pmttemplate_pmtmethod | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_company | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_company_additional_info | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_company_agency | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_company_bank_account | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_company_consent | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_company_daily_liability | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_company_event | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_company_event_detail | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_company_event_detail_p0 | 0.00 | 16710.0 | 16710.0 | None | None | None | None
psp_company_event_detail_p1 | 0.00 | 250.0 | 250.0 | None | None | None | None
psp_company_event_detail_p2 | 0.00 | 17471.0 | 17471.0 | None | None | None | None
psp_company_event_detail_p3 | 0.00 | 17179.0 | 17179.0 | None | None | None | None
psp_company_event_detail_p4 | 0.00 | 16318.0 | 16318.0 | None | None | None | None
psp_company_event_detail_p5 | 0.00 | 17054.0 | 17054.0 | None | None | None | None
psp_company_event_detail_p6 | 0.00 | 10399.0 | 10399.0 | None | None | None | None
psp_company_event_detail_p7 | 0.00 | 189.0 | 189.0 | None | None | None | None
psp_company_event_email | 0.00 | 43.0 | 43.0 | None | None | None | None
psp_company_event_email_param | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_company_event_email_param_p0 | 0.00 | 55.0 | 55.0 | None | None | None | None
psp_company_event_email_param_p1 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_company_event_email_param_p2 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_company_event_email_param_p3 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_company_event_email_param_p4 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_company_event_email_param_p5 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_company_event_email_param_p6 | 0.00 | 138.0 | 138.0 | None | None | None | None
psp_company_event_email_param_p7 | 0.00 | 79.0 | 79.0 | None | None | None | None
psp_company_event_p0 | 0.00 | 16683.0 | 16683.0 | None | None | None | None
psp_company_event_p1 | 0.00 | 159.0 | 159.0 | None | None | None | None
psp_company_event_p2 | 0.00 | 17359.0 | 17359.0 | None | None | None | None
psp_company_event_p3 | 0.00 | 17165.0 | 17165.0 | None | None | None | None
psp_company_event_p4 | 0.00 | 16298.0 | 16298.0 | None | None | None | None
psp_company_event_p5 | 0.00 | 16956.0 | 16956.0 | None | None | None | None
psp_company_event_p6 | 0.00 | 10131.0 | 10131.0 | None | None | None | None
psp_company_event_p7 | 0.00 | 67.0 | 67.0 | None | None | None | None
psp_company_filing_amount | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_company_law | 0.00 | 27.0 | 27.0 | None | None | None | None
psp_company_law_rate | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_company_note | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_company_offer | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_company_offering | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_company_paycheck_batch | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_company_payroll_item | 0.00 | 31.0 | 31.0 | None | None | None | None
psp_company_pin | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_company_rate_request | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_company_service | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_company_service_bank_acct | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_company_tfssubmission | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_company_usage | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_companyagency_frmtemplate | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_companyagency_pmttemplate | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_compensation | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_compensation_p0 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_compensation_p1 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_compensation_p2 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_compensation_p3 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_compensation_p4 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_compensation_p5 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_compensation_p6 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_compensation_p7 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_contact | 0.00 | 58.0 | 58.0 | None | None | None | None
psp_ddcompany_service_info | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_deduction | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_deduction_p0 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_deduction_p1 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_deduction_p2 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_deduction_p3 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_deleted_record | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_dep_freq_ledger_operation | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_deposit_frequency | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_deposit_frequency_file | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_deposit_frequency_file_rec | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_deposit_frequency_req | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_dicrfile | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_disburse_advice | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_disburse_advice_tax_liab | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_disburse_advice_tax_liab_p0 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_disburse_advice_tax_liab_p1 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_disburse_advice_tax_liab_p2 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_disburse_advice_tax_liab_p3 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_edi_payment_detail | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_edi_tax_file | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_ee_payrollitem_qtrtotals | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_effective_deposit_freq | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_eftps_enrollment | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_eftps_enrollment_detail | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_eftps_file | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_eftps_payment_detail | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_emp_totals_payroll_run | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_employee | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_employee_accrual | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_employee_bank_account | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_employee_custom_field | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_employee_law_qtr_totals | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_employee_payroll_item | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_employee_tax | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_employee_usage | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_employee_w2_totals | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_employee_wage_plan | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_employer_contribution | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_employer_preference | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_entitlement | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_entitlement_code | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_entitlement_code_offering | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_entitlement_message | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_entitlement_message_2012 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_entitlement_message_2013 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_entitlement_message_2014 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_entitlement_message_2015 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_entitlement_message_2016 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_entitlement_message_2017 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_entitlement_message_2018 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_entitlement_message_2019 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_entitlement_message_2020 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_entitlement_message_2021 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_entitlement_message_2022 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_entitlement_message_2023 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_entitlement_message_2024 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_entitlement_message_2025 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_entitlement_message_2026 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_entitlement_message_2027 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_entitlement_message_2028 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_entitlement_unit | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_entity_change | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_entity_update | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_entity_update_m012023 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_entity_update_m012024 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_entity_update_m012025 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_entity_update_m012026 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_entity_update_m012027 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_entity_update_m012028 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_entity_update_m022023 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_entity_update_m022024 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_entity_update_m022025 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_entity_update_m022026 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_entity_update_m022027 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_entity_update_m032023 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_entity_update_m032024 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_entity_update_m032025 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_entity_update_m032026 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_entity_update_m032027 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_entity_update_m042023 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_entity_update_m042024 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_entity_update_m042025 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_entity_update_m042026 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_entity_update_m042027 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_entity_update_m052023 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_entity_update_m052024 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_entity_update_m052025 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_entity_update_m052026 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_entity_update_m052027 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_entity_update_m062023 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_entity_update_m062024 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_entity_update_m062025 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_entity_update_m062026 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_entity_update_m062027 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_entity_update_m072023 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_entity_update_m072024 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_entity_update_m072025 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_entity_update_m072026 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_entity_update_m072027 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_entity_update_m082023 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_entity_update_m082024 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_entity_update_m082025 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_entity_update_m082026 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_entity_update_m082027 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_entity_update_m092023 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_entity_update_m092024 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_entity_update_m092025 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_entity_update_m092026 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_entity_update_m092027 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_entity_update_m102023 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_entity_update_m102024 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_entity_update_m102025 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_entity_update_m102026 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_entity_update_m102027 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_entity_update_m112022 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_entity_update_m112023 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_entity_update_m112024 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_entity_update_m112025 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_entity_update_m112026 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_entity_update_m112027 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_entity_update_m122022 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_entity_update_m122023 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_entity_update_m122024 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_entity_update_m122025 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_entity_update_m122026 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_entity_update_m122027 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_entry_detail_record | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_entry_detail_record_p0 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_entry_detail_record_p1 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_entry_detail_record_p10 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_entry_detail_record_p11 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_entry_detail_record_p12 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_entry_detail_record_p13 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_entry_detail_record_p14 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_entry_detail_record_p15 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_entry_detail_record_p2 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_entry_detail_record_p3 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_entry_detail_record_p4 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_entry_detail_record_p5 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_entry_detail_record_p6 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_entry_detail_record_p7 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_entry_detail_record_p8 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_entry_detail_record_p9 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_event_as400_sync | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_event_detail_type | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_event_log | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_event_type | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_evttp_srcsys_assoc | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_failed_payroll_run | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_fee | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_financial_trans_state | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_financial_trans_state_p0 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_financial_trans_state_p1 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_financial_trans_state_p10 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_financial_trans_state_p11 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_financial_trans_state_p12 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_financial_trans_state_p13 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_financial_trans_state_p14 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_financial_trans_state_p15 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_financial_trans_state_p2 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_financial_trans_state_p3 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_financial_trans_state_p4 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_financial_trans_state_p5 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_financial_trans_state_p6 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_financial_trans_state_p7 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_financial_trans_state_p8 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_financial_trans_state_p9 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_financial_transaction | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_financial_transaction_p0 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_financial_transaction_p1 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_financial_transaction_p10 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_financial_transaction_p11 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_financial_transaction_p12 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_financial_transaction_p13 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_financial_transaction_p14 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_financial_transaction_p15 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_financial_transaction_p2 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_financial_transaction_p3 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_financial_transaction_p4 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_financial_transaction_p5 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_financial_transaction_p6 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_financial_transaction_p7 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_financial_transaction_p8 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_financial_transaction_p9 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_financial_txn_action | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_fintxn_onholdreason_assoc | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_forecast | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_forecast_detail | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_form_template | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_fraud_address | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_fraud_bank_account | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_fraud_company | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_fraud_contact | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_fraud_event | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_fraud_rule | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_fraud_value | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_fset_file | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_fset_filing_detail | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_funding_model | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_gems_ledger_posting_rule | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_gems_monthly_balance | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_gems_upload_batch | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_hours_worked_exception | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_individual | 0.00 | 139.0 | 139.0 | None | None | None | None
psp_industry_type | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_intuit_ba_bt_ft | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_intuit_bank_acc_txn_type | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_intuit_bank_account | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_intuit_shipper_info | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_iopsync_company | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_law | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_law_rate_range | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_law_rate_value | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_ledger_account | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_ledger_account_action | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_ledger_balance | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_ledger_balance_p0 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_ledger_balance_p1 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_ledger_balance_p2 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_ledger_balance_p3 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_ledger_balance_p4 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_ledger_balance_p5 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_ledger_balance_p6 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_ledger_balance_p7 | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_ledger_operation | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_ledger_operation_job | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_liab_check_billing_assoc | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_liability_adjustment | 0.00 | -1.0 | -1.0 | None | None | None | None
